"id";"sex";"date";"time";"lat";"long";"week";"clean_lat";"clean_long";"smooth_lat";"smooth_long";"distance_to_colony";"shoreline_distance"
"148";M;2010-09-23;12:05:00;-73.88;-3.27;38.0;73.09;-3.27;73.09;-4.375;16129.9802069944;1645996.4084521402
"148";M;2010-09-26;12:01:00;-58.37;-2.53;38.0;77.065;-2.53;77.065;-2.36333333333333;14432.16209806161;1758520.9226653427
"148";M;2010-09-27;11:52:00;-55.31;-0.24;39.0;75.39500000000001;-0.24;75.395;-0.24;14115.732508399211;1835859.1703787055
"148";M;2010-09-28;00:04:00;-39.85;-3.28;39.0;75.39500000000001;-3.28;73.5925;-2.555;12382.022805486838;1751246.045061602
"148";M;2010-09-29;00:06:00;90.0;-3.87;39.0;77.695;-3.87;77.695;-3.45;2143.8411372837;1660825.4013461117
"148";M;2010-10-01;12:16:00;86.14;-6.57;39.0;80.935;-6.57;80.935;-4.74;1732.63546120458;953501.2640002132
"148";M;2011-03-14;14:44:00;90.0;-38.8;11.0;62.425;-38.8;62.425;-38.035;2143.8411372837;397102.1636253853
"148";M;2011-03-18;02:44:00;90.0;-38.93;11.0;48.05;-38.93;48.05;-38.945;2143.8411372837;1524824.4262751495
"148";M;2011-03-18;14:44:00;90.0;-38.96;11.0;48.05;-38.96;48.05;-38.945;2143.8411372837;1524824.4262751495
"148";M;2011-03-21;14:28:00;-63.58;-35.18;12.0;55.065;-35.18;56.9025;-35.35;14970.43504997753;1098994.8141879535
"148";M;2011-03-23;14:37:00;-68.83;-37.46;12.0;47.055;-37.46;47.055;-36.255;15562.31531876131;1823341.108828409
"148";M;2010-08-29;00:19:00;75.2;-4.47;34.0;75.2;-4.47;75.315;-5.8;742.04947293459;1286896.8933381476
"148";M;2010-08-29;12:30:00;75.43;-7.13;34.0;75.43;-7.13;75.315;-5.8;697.89119856054;1286896.8933381476
"148";M;2010-08-30;00:36:00;75.78;-8.8;35.0;75.78;-8.8;75.815;-7.38;692.23703598374;1148534.7705917493
"148";M;2010-08-30;12:24:00;75.85;-5.96;35.0;75.85;-5.96;75.815;-7.38;752.93227160243;1148534.7705917493
"148";M;2010-09-01;12:21:00;75.62;-5.12;35.0;75.62;-5.12;75.695;-8.66;754.43948970415;996932.7820469951
"148";M;2010-09-02;00:18:00;74.71;-4.53;35.0;74.71;-4.53;74.8;-3.55;711.94582601575;1540466.9357157268
"148";M;2010-09-03;00:08:00;74.86;-1.98;35.0;74.86;-1.98;75.05;-2.505;785.50508683529;1651883.929741418
"148";M;2010-09-03;12:11:00;75.24;-3.03;35.0;75.24;-3.03;75.05;-2.505;779.02801864973;1651883.929741418
"148";M;2010-09-04;12:15:00;74.24;-3.98;35.0;74.24;-3.98;74.485;-5.96;702.34095273624;1289857.188225164
"148";M;2010-09-05;00:08:00;74.02;-2.27;35.0;74.02;-2.27;74.35;-3.355;741.0030733315001;1585177.9337319948
"148";M;2010-09-05;12:17:00;74.68;-4.44;35.0;74.68;-4.44;74.35;-3.355;712.58655857575;1585177.9337319948
"148";M;2010-09-07;00:24:00;74.9;-6.57;36.0;74.9;-6.57;74.81;-3.65;673.54153750972;1529090.5384841305
"148";M;2010-09-08;00:08:00;72.83;-2.53;36.0;72.83;-2.53;72.98;-3.115;698.23384628447;1789501.424233796
"148";M;2010-09-08;12:12:00;73.13;-3.7;36.0;73.13;-3.7;72.98;-3.115;668.32447208775;1789501.424233796
"148";M;2010-09-10;00:18:00;72.38;-5.08;36.0;72.38;-5.08;72.585;-6.225;606.02400228743;1575780.3723408952
"148";M;2010-09-10;12:26:00;72.79;-7.37;36.0;72.79;-7.37;72.585;-6.225;542.9491395446399;1575780.3723408952
"148";M;2010-09-11;00:14:00;74.98;-4.29;36.0;74.98;-4.29;75.19;-3.0;733.27086039093;1596469.5143070014
"148";M;2010-09-12;00:17:00;73.93;-5.13;36.0;73.93;-5.13;73.595;-4.34;656.0191228885601;1565315.9614609976
"148";M;2010-09-13;12:29:00;73.12;-8.26;37.0;73.12;-8.26;72.71;-6.74;528.9688838686201;1501954.6531203417
"148";M;2010-09-14;00:25:00;75.19;-7.3;37.0;75.19;-7.3;75.205;-5.825;676.88433065347;1282155.7384232446
"148";M;2010-09-15;00:20:00;73.87;-6.14;37.0;73.87;-6.14;73.585;-5.29;625.04670445969;1469530.0133232302
"148";M;2010-09-16;00:15:00;72.84;-4.98;37.0;72.84;-4.98;73.27;-5.94;619.9072261506401;1460055.0047055196
"148";M;2010-09-17;00:23:00;75.05;-7.07;37.0;75.05;-7.07;75.145;-6.345;672.1435146102;1223959.7261170216
"148";M;2010-09-18;12:18:00;74.81;-5.83;37.0;74.81;-5.83;74.76;-6.12;685.4830787784999;1256536.1844907564
"148";M;2010-09-19;00:22:00;74.82;-6.87;37.0;74.82;-6.87;74.705;-6.395;661.26144272034;1228461.2641002322
"148";M;2010-09-19;12:18:00;74.59;-5.92;37.0;74.59;-5.92;74.705;-6.395;670.00206246504;1228461.2641002322
"148";M;2010-09-20;00:16:00;74.92;-5.59;38.0;74.92;-5.59;74.855;-4.175;698.06993805181;1469661.8504506277
"148";M;2010-09-21;00:12:00;72.23;-4.68;38.0;72.23;-4.68;72.695;-4.89;616.87346467495;1674689.2999492579
"148";M;2010-09-24;12:04:00;72.09;-3.11;38.0;72.09;-3.11;72.59;-3.84;668.4641787001001;1793794.6802837127
"148";M;2010-09-26;00:03:00;75.13;-2.86;38.0;75.13;-2.86;77.065;-2.36333333333333;777.0661110943801;1758520.9226653427
"148";M;2010-09-26;23:58:00;79.0;-1.7;38.0;79.0;-1.7;77.065;-2.36333333333333;1073.68987073576;1758520.9226653427
"148";M;2010-09-28;11:58:00;71.79;-1.83;39.0;71.79;-1.83;73.5925;-2.555;711.28753480204;1751246.045061602
"148";M;2010-09-30;11:49:00;83.6;0.13;39.0;83.6;0.13;80.6475;-1.225;1504.7973917703;1392497.2038600151
"148";M;2010-10-03;12:17:00;76.96;-6.86;39.0;76.96;-6.86;74.14;-7.775;824.38023608991;1130259.251367576
"148";M;2010-10-04;00:27:00;79.11;-9.65;40.0;79.11;-9.65;79.35;-9.855;989.74567713592;948559.8759019887
"148";M;2010-10-04;12:29:00;79.59;-10.06;40.0;79.59;-10.06;79.35;-9.855;1034.53301922892;948559.8759019887
"148";M;2010-10-05;12:06:00;70.63;-4.51;40.0;70.63;-4.51;72.665;-5.43;625.0478066201;1631123.4659043578
"148";M;2010-10-06;00:23:00;75.28;-8.67;40.0;75.28;-8.67;75.38;-9.88;654.75790516597;837055.9788111191
"148";M;2010-10-06;12:32:00;75.48;-11.09;40.0;75.48;-11.09;75.38;-9.88;626.0826016311399;837055.9788111191
"148";M;2010-10-07;12:32:00;73.82;-11.03;40.0;73.82;-11.03;73.52;-11.515;494.43141987738;891988.6661392637
"148";M;2010-10-08;00:35:00;73.94;-11.82;40.0;73.94;-11.82;74.41;-11.025;484.71156130817997;752280.3843035215
"148";M;2010-10-08;12:28:00;74.88;-10.23;40.0;74.88;-10.23;74.41;-11.025;591.73003905103;752280.3843035215
"148";M;2010-10-11;12:49:00;71.65;-15.56;41.0;71.65;-15.56;71.875;-15.04;238.27226214527002;757215.8240736603
"148";M;2010-10-12;12:55:00;71.88;-17.0;41.0;71.88;-17.0;71.465;-17.105;207.1539885682;504810.53297611687
"148";M;2010-10-13;13:39:00;69.67;-28.18;41.0;69.67;-28.18;71.185;-24.415;275.53773141167;0.0
"148";M;2010-10-15;13:52:00;65.62;-31.67;41.0;65.62;-31.67;64.89;-31.785;702.87033766669;510420.8094597826
"148";M;2010-10-16;01:59:00;65.92;-33.33;41.0;65.92;-33.33;65.495;-34.28;718.0454106834;223375.1924599359
"148";M;2010-10-16;14:06:00;65.07;-35.23;41.0;65.07;-35.23;65.495;-34.28;846.13555017514;223375.1924599359
"148";M;2010-10-18;14:49:00;61.88;-45.96;42.0;61.88;-45.96;62.62;-43.32;1450.04924774598;0.0
"148";M;2010-10-23;03:20:00;59.13;-53.77;42.0;59.13;-53.77;58.975;-54.09;1950.04870056041;782576.7356155389
"148";M;2010-10-23;15:22:00;58.82;-54.41;42.0;58.82;-54.41;58.975;-54.09;1999.43018930526;782576.7356155389
"148";M;2010-10-24;03:25:00;58.32;-55.18;42.0;58.32;-55.18;58.78;-54.875;2070.59705451713;803328.6628035229
"148";M;2010-10-24;15:22:00;59.24;-54.57;42.0;59.24;-54.57;58.78;-54.875;1966.96203143856;803328.6628035229
"148";M;2010-10-25;03:19:00;58.57;-53.71;43.0;58.57;-53.71;58.035;-53.53;1998.92384085573;795835.9011957387
"148";M;2010-10-25;15:18:00;57.5;-53.35;43.0;57.5;-53.35;58.035;-53.53;2086.1217335227097;795835.9011957387
"148";M;2010-10-26;03:20:00;58.03;-53.99;43.0;58.03;-53.99;58.19;-53.745;2057.74166695782;807722.1061492438
"148";M;2010-10-26;15:18:00;58.35;-53.5;43.0;58.35;-53.5;58.19;-53.745;2012.17786101648;807722.1061492438
"148";M;2010-10-27;15:15:00;57.66;-52.65;43.0;57.66;-52.65;57.875;-52.895;2048.6032436201;816595.7544251876
"148";M;2010-10-28;15:29:00;60.09;-56.3;43.0;60.09;-56.3;59.645;-55.795;1951.04837745504;777993.1278293434
"148";M;2010-10-29;03:32:00;59.38;-57.06;43.0;59.38;-57.06;60.25;-56.06;2039.4585964146202;807193.3855865658
"148";M;2010-10-29;15:24:00;61.12;-55.06;43.0;61.12;-55.06;60.25;-56.06;1819.61920765347;807193.3855865658
"148";M;2010-10-30;03:19:00;61.03;-53.82;43.0;61.03;-53.82;60.56;-53.575;1784.4459073097998;528600.6967018996
"148";M;2010-10-31;15:19:00;58.12;-53.84;43.0;58.12;-53.84;58.845;-53.275;2044.51408214211;736833.1960958402
"148";M;2010-11-01;03:20:00;57.27;-53.97;44.0;57.27;-53.97;57.335;-53.66;2127.72340849975;676746.6886435815
"148";M;2010-11-03;15:09:00;56.83;-51.48;44.0;56.83;-51.48;57.38;-51.165;2090.1405845112;831777.4288557025
"148";M;2010-11-05;15:10:00;58.47;-51.47;44.0;58.47;-51.47;57.075;-52.91;1935.2634540292;697050.1664858204
"148";M;2010-11-06;03:12:00;59.48;-52.22;44.0;59.48;-52.22;59.27;-52.65;1867.09537620333;622637.3280179776
"148";M;2010-11-07;15:08:00;56.3;-51.07;44.0;56.3;-51.07;57.075;-51.135;2128.39911609918;848703.5036558027
"148";M;2010-11-09;03:09:00;58.42;-51.3;45.0;58.42;-51.3;58.285;-52.17;1934.4755007615001;733408.1613118864
"148";M;2010-11-09;15:16:00;58.15;-53.04;45.0;58.15;-53.04;58.285;-52.17;2015.5948084541699;733408.1613118864
"148";M;2010-11-10;15:08:00;54.77;-50.89;45.0;54.77;-50.89;55.545;-50.955;2272.2561447819603;678065.5925183162
"148";M;2010-11-11;03:09:00;54.66;-51.25;45.0;54.66;-51.25;54.6;-51.43;2293.81815651884;541776.7857245458
"148";M;2010-11-13;15:11:00;55.23;-51.8;45.0;55.23;-51.8;55.48;-51.805;2254.53146091819;594478.9867738812
"148";M;2010-11-15;15:17:00;53.32;-53.09;46.0;53.32;-53.09;53.99;-52.6;2481.42610997575;376125.0206252159
"148";M;2010-11-16;15:23:00;53.71;-54.55;46.0;53.71;-54.55;53.545;-54.435;2487.7672064149397;155361.7243048842
"148";M;2010-11-17;03:27:00;54.04;-55.52;46.0;54.04;-55.52;54.83;-54.51;2485.9950515753;291961.8432376469
"148";M;2010-11-17;15:19:00;55.62;-53.5;46.0;55.62;-53.5;54.83;-54.51;2269.37367822405;291961.8432376469
"148";M;2010-11-20;03:13:00;54.25;-51.99;46.0;54.25;-51.99;53.965;-51.54;2356.3881441346202;486408.16310169065
"148";M;2010-11-20;15:10:00;53.68;-51.09;46.0;53.68;-51.09;53.965;-51.54;2386.14506125256;486408.16310169065
"148";M;2010-11-21;15:12:00;54.56;-51.52;46.0;54.56;-51.52;54.28;-51.665;2311.7419595157203;493245.226260067
"148";M;2010-11-23;03:02:00;55.54;-49.05;47.0;55.54;-49.05;54.94;-49.72;2142.2571454261097;741997.7431242332
"148";M;2010-11-23;15:08:00;54.34;-50.39;47.0;54.34;-50.39;54.94;-49.72;2300.04287328233;741997.7431242332
"148";M;2010-11-25;03:19:00;52.5;-52.91;47.0;52.5;-52.91;52.675;-52.265;2557.57925559072;377717.5206532123
"148";M;2010-11-25;15:13:00;52.85;-51.62;47.0;52.85;-51.62;52.675;-52.265;2484.53111133939;377717.5206532123
"148";M;2010-11-26;03:11:00;52.94;-51.08;47.0;52.94;-51.08;52.805;-51.0;2459.8038753239002;520470.6176406461
"148";M;2010-11-27;03:15:00;52.89;-52.0;47.0;52.89;-52.0;52.755;-52.665;2491.67860096749;336059.7958801224
"148";M;2010-11-27;15:21:00;52.62;-53.33;47.0;52.62;-53.33;52.755;-52.665;2558.17134526869;336059.7958801224
"148";M;2010-11-29;03:14:00;52.69;-51.46;48.0;52.69;-51.46;52.26;-51.185;2495.90341917889;486704.758531103
"148";M;2010-11-29;15:12:00;51.83;-50.91;48.0;51.83;-50.91;52.26;-51.185;2566.8027495085403;486704.758531103
"148";M;2010-12-02;15:17:00;50.97;-51.76;48.0;50.97;-51.76;51.03;-51.535;2678.1982058825697;374597.0940340055
"148";M;2010-12-04;03:19:00;52.79;-52.11;48.0;52.79;-52.11;53.075;-51.71;2504.91197422585;449792.71086172754
"148";M;2010-12-04;15:16:00;53.36;-51.31;48.0;53.36;-51.31;53.075;-51.71;2424.48817623105;449792.71086172754
"148";M;2010-12-06;03:18:00;52.18;-51.66;49.0;52.18;-51.66;51.96;-51.945;2552.9602676254;392520.93283623044
"148";M;2010-12-07;15:20:00;53.56;-52.12;49.0;53.56;-52.12;52.725;-52.9;2428.52228601757;309329.52049771266
"148";M;2010-12-08;03:21:00;54.0;-52.19;49.0;54.0;-52.19;53.65;-52.79;2387.06431478078;336797.2788349168
"148";M;2010-12-09;15:20:00;51.38;-51.78;49.0;51.38;-51.78;51.87;-51.805;2637.19215631825;405554.4495856064
"148";M;2010-12-10;03:27:00;51.89;-53.6;49.0;51.89;-53.6;52.77;-52.885;2639.14797657823;312611.2016030552
"148";M;2010-12-10;15:22:00;53.65;-52.17;49.0;53.65;-52.17;52.77;-52.885;2421.08973346432;312611.2016030552
"148";M;2010-12-11;03:16:00;53.69;-50.73;49.0;53.69;-50.73;53.135;-50.83;2374.63367578341;546996.1939620501
"148";M;2010-12-13;15:23:00;53.11;-52.32;50.0;53.11;-52.32;52.815;-51.85;2479.20331822532;427288.3518584881
"148";M;2010-12-14;03:17:00;52.43;-50.51;50.0;52.43;-50.51;51.74;-50.605;2494.77420386296;536678.9793356655
"148";M;2010-12-15;03:19:00;51.24;-50.89;50.0;51.24;-50.89;51.22;-50.86;2626.12399815347;447742.8486516527
"148";M;2010-12-17;03:28:00;50.99;-53.02;50.0;50.99;-53.02;52.11;-52.555;2712.53869561224;332412.68278086476
"148";M;2010-12-18;15:18:00;52.04;-50.34;50.0;52.04;-50.34;52.47;-50.37;2529.42330187898;584278.6196275544
"148";M;2010-12-19;15:15:00;50.89;-49.47;50.0;50.89;-49.47;51.345;-49.375;2622.66438449301;583514.3281324764
"148";M;2010-12-21;03:18:00;51.32;-50.03;51.0;51.32;-50.03;51.485;-50.06;2594.0028738139004;543039.1386785281
"148";M;2010-12-22;03:22:00;52.08;-51.03;51.0;52.08;-51.03;52.19;-51.25;2544.9307336330503;476651.0265898579
"148";M;2010-12-22;15:24:00;52.3;-51.47;51.0;52.3;-51.47;52.19;-51.25;2535.3848582175;476651.0265898579
"148";M;2010-12-23;15:21:00;51.88;-50.34;51.0;51.88;-50.34;51.875;-50.625;2545.65038805064;536229.4075269172
"148";M;2010-12-24;15:30:00;52.23;-52.59;51.0;52.23;-52.59;52.38;-51.935;2575.1127436386196;411245.0071601615
"148";M;2010-12-25;15:21:00;50.82;-50.09;51.0;50.82;-50.09;51.04;-50.5;2646.75052451674;452860.46443192573
"148";M;2010-12-27;03:26:00;50.78;-51.28;52.0;50.78;-51.28;51.135;-50.625;2683.92785042182;454494.1234121566
"148";M;2010-12-27;15:21:00;51.49;-49.97;52.0;51.49;-49.97;51.135;-50.625;2575.00737026142;454494.1234121566
"148";M;2010-12-28;15:30:00;52.76;-51.97;52.0;52.76;-51.97;52.635;-51.63;2503.7929200211297;447176.7411236216
"148";M;2010-12-29;03:30:00;52.69;-52.04;52.0;52.69;-52.04;52.66;-52.07;2512.85339210709;398929.66665273666
"148";M;2010-12-29;15:31:00;52.63;-52.1;52.0;52.63;-52.1;52.66;-52.07;2520.6216948451;398929.66665273666
"148";M;2011-01-01;15:21:00;52.73;-49.24;52.0;52.73;-49.24;52.75;-49.335;2428.76263241221;703518.9486455875
"148";M;2011-01-02;15:34:00;52.64;-52.38;52.0;52.64;-52.38;52.875;-51.345;2527.8725122035003;484572.4063203007
"148";M;2011-01-03;03:28:00;51.71;-50.94;1.0;51.71;-50.94;51.155;-51.04;2579.81111640458;425948.0028003367
"148";M;2011-01-05;15:29:00;55.03;-50.91;1.0;55.03;-50.91;53.91;-51.375;2247.27214916084;501421.1652219414
"148";M;2011-01-06;15:26:00;51.81;-50.05;1.0;51.81;-50.05;53.215;-49.015;2544.65313434479;748651.8730796281
"148";M;2011-01-07;03:20:00;50.7;-48.49;1.0;50.7;-48.49;49.84;-48.965;2615.98576566699;495246.2062271204
"148";M;2011-01-07;15:24:00;48.98;-49.44;1.0;48.98;-49.44;49.84;-48.965;2818.8882446440502;495246.2062271204
"148";M;2011-01-08;03:31:00;49.49;-51.26;1.0;49.49;-51.26;50.725;-50.42;2815.36536982473;424498.9356411807
"148";M;2011-01-09;15:25:00;51.81;-49.6;1.0;51.81;-49.6;52.05;-49.315;2532.18109166351;673706.1468944143
"148";M;2011-01-11;15:25:00;50.66;-49.28;2.0;50.66;-49.28;50.665;-49.49;2641.15042731034;506696.87422379106
"148";M;2011-01-14;15:32:00;49.42;-50.87;2.0;49.42;-50.87;49.97;-50.205;2811.83459459769;385487.85695915297
"148";M;2011-01-15;15:24:00;48.84;-48.78;2.0;48.84;-48.78;48.695;-49.365;2816.21214061906;400569.498219346
"148";M;2011-01-16;15:34:00;50.43;-51.07;2.0;50.43;-51.07;50.285;-50.525;2713.7618251420504;373766.136571126
"148";M;2011-01-17;15:25:00;49.46;-48.86;3.0;49.46;-48.86;49.53;-49.38;2753.90330270493;432237.6649756469
"148";M;2011-01-18;15:31:00;52.54;-50.28;3.0;52.54;-50.28;51.795;-50.425;2477.14468827625;557258.2263450446
"148";M;2011-01-19;15:33:00;52.63;-50.45;3.0;52.63;-50.45;52.67;-50.345;2472.88873118332;590244.9812593887
"148";M;2011-01-20;03:31:00;52.54;-49.91;3.0;52.54;-49.91;52.43;-49.955;2466.70925784418;627043.52617257
"148";M;2011-01-21;15:34:00;50.87;-50.55;3.0;50.87;-50.55;51.55;-49.88;2654.33866603668;565445.6043884036
"148";M;2011-01-24;03:38:00;52.58;-51.51;4.0;52.58;-51.51;53.49;-51.37;2508.39594924329;488522.7090241779
"148";M;2011-01-24;15:37:00;54.4;-51.23;4.0;54.4;-51.23;53.49;-51.37;2318.8656038620097;488522.7090241779
"148";M;2011-01-25;03:34:00;54.48;-50.58;4.0;54.48;-50.58;54.65;-50.0;2291.73518862391;691678.1667524788
"148";M;2011-01-25;15:30:00;54.82;-49.42;4.0;54.82;-49.42;54.65;-50.0;2224.21039167953;691678.1667524788
"148";M;2011-01-27;03:31:00;56.22;-49.59;4.0;56.22;-49.59;56.21;-50.075;2091.47260980139;835307.5653318403
"148";M;2011-01-28;03:41:00;56.8;-51.91;4.0;56.8;-51.91;57.55;-51.34;2106.42191833492;809258.1988140629
"148";M;2011-01-29;03:36:00;59.07;-50.87;4.0;59.07;-50.87;58.69;-51.795;1860.57842287668;641063.655894569
"148";M;2011-01-30;15:45:00;57.5;-53.05;4.0;57.5;-53.05;57.68;-52.75;2076.4446490936402;799130.1113084027
"148";M;2011-02-01;03:38:00;58.38;-51.12;5.0;58.38;-51.12;59.03;-50.8;1932.46548455816;513336.68118201627
"148";M;2011-02-01;15:35:00;59.68;-50.48;5.0;59.68;-50.48;59.03;-50.8;1792.21670293681;513336.68118201627
"148";M;2011-02-02;15:36:00;60.09;-50.57;5.0;60.09;-50.57;60.07;-50.455;1758.05102727894;327249.60300797026
"148";M;2011-02-05;03:26:00;58.71;-48.13;5.0;58.71;-48.13;58.395;-48.44;1808.3550893014499;517579.7268053374
"148";M;2011-02-05;15:29:00;58.08;-48.75;5.0;58.08;-48.75;58.395;-48.44;1886.96285923159;517579.7268053374
"148";M;2011-02-06;03:26:00;57.97;-48.11;5.0;57.97;-48.11;57.7;-48.235;1878.14575887971;615111.7849976269
"148";M;2011-02-06;15:27:00;57.43;-48.36;5.0;57.43;-48.36;57.7;-48.235;1937.5195336670301;615111.7849976269
"148";M;2011-02-09;03:26:00;59.36;-48.07;6.0;59.36;-48.07;60.065;-47.945;1745.5056774950099;168828.22368389918
"148";M;2011-02-10;03:27:00;61.24;-48.19;6.0;61.24;-48.19;61.285;-48.69;1578.1169749978899;11149.011835508
"148";M;2011-02-11;03:28:00;60.88;-48.44;6.0;60.88;-48.44;61.06;-48.065;1618.2275076844599;2842.9138087843057
"148";M;2011-02-12;03:16:00;60.77;-45.44;6.0;60.77;-45.44;59.83;-45.88;1534.20395349854;98848.96784763038
"148";M;2011-02-13;15:22:00;59.03;-47.07;6.0;59.03;-47.07;59.075;-46.755;1746.01689532154;282835.7790508476
"148";M;2011-02-14;03:22:00;59.1;-47.07;7.0;59.1;-47.07;59.475;-46.95;1739.3998624257201;241305.66966535235
"148";M;2011-02-15;15:24:00;62.23;-47.59;7.0;62.23;-47.59;61.57;-47.71;1472.06511233808;0.0
"148";M;2011-02-17;15:23:00;64.21;-47.37;7.0;64.21;-47.37;63.855;-47.115;1301.3673443746102;0.0
"148";M;2011-02-18;03:21:00;64.09;-46.63;7.0;64.09;-46.63;63.01;-47.945;1285.6012571541298;0.0
"148";M;2011-02-18;15:31:00;61.93;-49.26;7.0;61.93;-49.26;63.01;-47.945;1553.0263584974598;0.0
"148";M;2011-02-19;03:26:00;60.26;-48.02;7.0;60.26;-48.02;59.185;-48.715;1660.88936724405;377211.2771698928
"148";M;2011-02-20;15:27:00;58.75;-48.44;7.0;58.75;-48.44;58.245;-48.805;1814.05812367759;568881.3051657341
"148";M;2011-02-21;03:26:00;59.53;-48.07;8.0;59.53;-48.07;60.13;-47.515;1729.68534142485;152164.66661073163
"148";M;2011-02-21;15:22:00;60.73;-46.96;8.0;60.73;-46.96;60.13;-47.515;1584.7914825608;152164.66661073163
"148";M;2011-02-22;03:16:00;60.88;-45.48;8.0;60.88;-45.48;59.93;-46.05;1525.31311350475;106063.90646634626
"148";M;2011-02-22;15:20:00;58.98;-46.62;8.0;58.98;-46.62;59.93;-46.05;1737.2919725531601;106063.90646634626
"148";M;2011-02-23;15:06:00;59.98;-43.28;8.0;59.98;-43.28;58.77;-44.46;1544.87674727075;260533.10614937588
"148";M;2011-02-24;15:07:00;59.8;-43.56;8.0;59.8;-43.56;60.675;-42.925;1570.05202857053;0.0
"148";M;2011-02-25;15:08:00;58.45;-43.6;8.0;58.45;-43.6;58.665;-43.34;1702.18228553712;305436.1879365966
"148";M;2011-02-26;03:07:00;58.6;-43.37;8.0;58.6;-43.37;60.1;-42.255;1681.18391715867;98745.06821374592
"148";M;2011-02-27;15:08:00;62.87;-43.81;8.0;62.87;-43.81;63.69;-42.55;1295.15573243523;0.0
"148";M;2011-02-28;03:00:00;58.27;-41.83;9.0;58.27;-41.83;57.215;-41.84;1672.98636446563;626396.8389965531
"148";M;2011-02-28;15:00:00;56.16;-41.85;9.0;56.16;-41.85;57.215;-41.84;1886.83380655307;626396.8389965531
"148";M;2011-03-01;02:56:00;55.43;-40.88;9.0;55.43;-40.88;55.26;-40.705;1939.0140554879101;1037266.4828503294
"148";M;2011-03-02;02:59:00;58.66;-41.55;9.0;58.66;-41.55;59.56;-41.815;1626.8990435890298;185758.2630155076
"148";M;2011-03-02;15:00:00;60.46;-42.08;9.0;60.46;-42.08;59.56;-41.815;1465.21647140041;185758.2630155076
"148";M;2011-03-04;15:05:00;65.51;-43.43;9.0;65.51;-43.43;64.6;-43.165;1066.97329353529;0.0
"148";M;2011-03-05;14:57:00;62.13;-41.36;9.0;62.13;-41.36;62.77;-41.47;1287.5478831853302;36593.679269958746
"148";M;2011-03-07;02:52:00;64.14;-40.07;10.0;64.14;-40.07;63.365;-40.21;1069.05676126471;70666.8077214033
"148";M;2011-03-07;14:53:00;62.59;-40.35;10.0;62.59;-40.35;63.365;-40.21;1216.0088997726;70666.8077214033
"148";M;2011-03-08;14:48:00;59.63;-39.16;10.0;59.63;-39.16;59.755;-39.21;1469.88302728518;443042.01377281017
"148";M;2011-03-09;14:46:00;60.9;-38.97;10.0;60.9;-38.97;60.975;-38.895;1339.3590537988298;402334.8880077626
"148";M;2011-03-10;02:42:00;59.64;-38.01;10.0;59.64;-38.01;58.14;-38.21;1441.2705567348598;690199.0442809132
"148";M;2011-03-10;14:44:00;56.64;-38.41;10.0;56.64;-38.41;58.14;-38.21;1758.4133424039599;690199.0442809132
"148";M;2011-03-12;02:44:00;56.99;-38.64;10.0;56.99;-38.64;56.2;-38.715;1727.0532058055799;953257.6561214377
"148";M;2011-03-12;14:45:00;55.41;-38.79;10.0;55.41;-38.79;56.2;-38.715;1894.99661609348;953257.6561214377
"148";M;2011-03-16;02:47:00;65.21;-39.53;11.0;65.21;-39.53;61.605;-39.36;962.13743201651;319960.688634073
"148";M;2011-03-17;02:38:00;50.79;-37.48;11.0;50.79;-37.48;54.155;-37.435;2361.38052854515;1370708.1822940083
"148";M;2011-03-19;02:34:00;38.58;-36.5;11.0;38.58;-36.5;46.97;-36.52;3677.11352333069;1794511.6321132367
"148";M;2011-03-19;14:34:00;55.36;-36.54;11.0;55.36;-36.54;46.97;-36.52;1855.37429319336;1794511.6321132367
"148";M;2011-03-20;02:32:00;55.04;-36.07;11.0;55.04;-36.07;55.965;-36.275;1880.73845864031;1153202.0778823507
"148";M;2011-03-21;02:30:00;58.74;-35.52;12.0;58.74;-35.52;56.9025;-35.35;1479.63151858101;1098994.8141879535
"148";M;2011-03-22;02:33:00;51.39;-36.35;12.0;51.39;-36.35;45.95;-35.93;2277.31790790614;1875343.8397094426
"148";M;2011-03-24;02:38:00;53.6;-37.87;12.0;53.6;-37.87;52.135;-37.89;2067.68850996042;1693401.920929932
"148";M;2011-03-25;02:38:00;49.98;-37.82;12.0;49.98;-37.82;49.66;-38.025;2454.6130708701003;1663938.4861542936
"148";M;2011-03-27;14:33:00;48.47;-36.88;12.0;48.47;-36.88;49.955;-37.3;2602.0188698415204;1753728.8145657403
"148";M;2011-03-28;14:27:00;51.46;-35.59;13.0;51.46;-35.59;50.03;-35.505;2257.31861230143;1951612.599282765
"148";M;2011-03-29;02:22:00;53.8;-34.25;13.0;53.8;-34.25;53.975;-34.205;1983.1936012968902;1597016.1630378107
"148";M;2011-03-29;14:21:00;54.15;-34.16;13.0;54.15;-34.16;53.975;-34.205;1943.99453724503;1597016.1630378107
"148";M;2011-03-31;14:06:00;54.94;-30.43;13.0;54.94;-30.43;53.85;-29.915;1807.15429881275;1946606.7399326875
"148";M;2011-04-01;02:07:00;55.52;-30.72;13.0;55.52;-30.72;54.8;-30.865;1747.27287141416;1749303.1109699793
"148";M;2011-04-01;14:08:00;54.08;-31.01;13.0;54.08;-31.01;54.8;-30.865;1908.02010147138;1749303.1109699793
"148";M;2011-04-03;02:02:00;51.14;-29.62;13.0;51.14;-29.62;51.67;-30.575;2215.87072733512;2181675.491192202
